time	V(n003)	V(n005)	I(I1)
4.939815212304462e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939815587756598e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939815769009354e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939815904948921e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939816448707188e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939817173718211e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939817241687994e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939817876072639e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939821086835738e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939824297598838e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939827508361937e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939830719125037e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939833929888136e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939837140651236e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939840351414335e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939841438930869e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939857842305252e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939858589972870e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939858725912436e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939859043104759e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939859224357514e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939859360297081e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939860629066371e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939870779220685e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939882379397045e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939882424710233e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939882436038531e-002	1.515338e+000	4.996513e+000	2.499777e-004
4.939882458695125e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939882594634692e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939883138392959e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939885313426026e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888213470116e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888247455008e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888292768196e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888383394574e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888564647330e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939888927152841e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939889652163864e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939889833416620e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939890195922131e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939916205692563e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939916930703586e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939916998673369e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939917270552503e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939919808091081e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939922708135171e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939924883168238e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939927873838706e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939928100404650e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939928191031028e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939928734789295e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939930909822363e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939933900492830e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939934081745586e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939934534877475e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939934716130231e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939934852069797e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939935033322553e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939935486454442e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939935667707198e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939936120839087e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939936302091843e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939936438031409e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939936619284165e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939936755223732e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939938023993021e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939943099070179e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939944911597734e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939946724125291e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939948536652847e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939950349180403e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939952161707959e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939953974235516e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.939955786763071e-002	1.515338e+000	4.996514e+000	2.499777e-004
4.960614779882832e-002	1.515348e+000	4.996515e+000	2.499904e-004
4.981273773002593e-002	1.515355e+000	4.996515e+000	2.499978e-004
5.001932766122354e-002	1.515357e+000	4.996516e+000	2.500000e-004
5.022591759242115e-002	1.515355e+000	4.996516e+000	2.499969e-004
5.043250752361875e-002	1.515349e+000	4.996517e+000	2.499885e-004
5.063909745481637e-002	1.515340e+000	4.996517e+000	2.499748e-004
5.084568738601397e-002	1.515326e+000	4.996518e+000	2.499559e-004
5.099217176101397e-002	1.515314e+000	4.996518e+000	2.499393e-004
5.118748426101397e-002	1.515295e+000	4.996518e+000	2.499130e-004
5.138279676101398e-002	1.515272e+000	4.996518e+000	2.498821e-004
5.157810926101398e-002	1.515245e+000	4.996518e+000	2.498464e-004
5.179783582351398e-002	1.515212e+000	4.996518e+000	2.498007e-004
5.194432019851398e-002	1.515187e+000	4.996518e+000	2.497669e-004
5.233494519851398e-002	1.515110e+000	4.996417e+000	2.496638e-004
5.235505746696526e-002	1.515106e+000	4.996374e+000	2.496580e-004
5.239528200386780e-002	1.515097e+000	4.996261e+000	2.496463e-004
5.247573107767288e-002	1.515079e+000	4.995954e+000	2.496221e-004
5.258812711072553e-002	1.515053e+000	4.995481e+000	2.495870e-004
5.282990585985403e-002	1.514993e+000	4.994162e+000	2.495063e-004
5.286443579922856e-002	1.514984e+000	4.994038e+000	2.494942e-004
5.489824243836334e-002	1.514273e+000	4.978186e+000	2.485000e-004
5.693204907749812e-002	1.513157e+000	4.952601e+000	2.470226e-004
5.896585571663290e-002	1.511636e+000	4.917282e+000	2.450622e-004
6.099966235576768e-002	1.509710e+000	4.872229e+000	2.426188e-004
6.303346899490246e-002	1.507379e+000	4.817442e+000	2.396923e-004
6.506727563403725e-002	1.504643e+000	4.752921e+000	2.362828e-004
6.710108227317202e-002	1.501501e+000	4.678667e+000	2.323901e-004
6.964014477317206e-002	1.496926e+000	4.574154e+000	2.269513e-004
7.259773405888638e-002	1.490993e+000	4.432015e+000	2.196060e-004
7.555532334460072e-002	1.483718e+000	4.276886e+000	2.116326e-004
7.851291263031504e-002	1.475101e+000	4.108767e+000	2.030310e-004
8.147050191602936e-002	1.465141e+000	3.927659e+000	1.938012e-004
8.442809120174370e-002	1.453838e+000	3.733561e+000	1.839433e-004
8.738568048745803e-002	1.441192e+000	3.526474e+000	1.734572e-004
9.034326977317235e-002	1.427204e+000	3.306397e+000	1.623429e-004
9.207318048745809e-002	1.418159e+000	3.175722e+000	1.557582e-004
9.380309120174382e-002	1.408061e+000	3.044032e+000	1.491321e-004
9.553300191602956e-002	1.396911e+000	2.911329e+000	1.424644e-004
9.726291263031531e-002	1.384708e+000	2.777612e+000	1.357551e-004
9.899282334460105e-002	1.371453e+000	2.642880e+000	1.290043e-004
1.007227340588868e-001	1.357144e+000	2.507135e+000	1.222119e-004
1.024526447731725e-001	1.341784e+000	2.370375e+000	1.153780e-004
1.035687162017440e-001	1.331072e+000	2.282697e+000	1.110018e-004
1.046847876303154e-001	1.319301e+000	2.195552e+000	1.066560e-004
1.058008590588869e-001	1.306470e+000	2.108940e+000	1.023407e-004
1.069169304874583e-001	1.292581e+000	2.022861e+000	9.805585e-005
1.080330019160297e-001	1.277632e+000	1.937315e+000	9.380144e-005
1.091490733446012e-001	1.261624e+000	1.852302e+000	8.957748e-005
1.102651447731726e-001	1.244556e+000	1.767823e+000	8.538397e-005
1.111021983446012e-001	1.230767e+000	1.705141e+000	8.227515e-005
1.119392519160298e-001	1.215620e+000	1.643114e+000	7.920112e-005
1.127763054874584e-001	1.199114e+000	1.581743e+000	7.616187e-005
1.136133590588870e-001	1.181251e+000	1.521028e+000	7.315741e-005
1.144504126303156e-001	1.162028e+000	1.460968e+000	7.018773e-005
1.152874662017441e-001	1.141448e+000	1.401564e+000	6.725285e-005
1.161245197731727e-001	1.119509e+000	1.342815e+000	6.435275e-005
1.167941626303156e-001	1.100397e+000	1.296425e+000	6.206446e-005
1.174638054874585e-001	1.079879e+000	1.250617e+000	5.980648e-005
1.181334483446013e-001	1.057956e+000	1.205391e+000	5.757881e-005
1.188030912017442e-001	1.034627e+000	1.160748e+000	5.538145e-005
1.194727340588871e-001	1.009892e+000	1.116688e+000	5.321440e-005
1.201423769160299e-001	9.837520e-001	1.073210e+000	5.107767e-005
1.208120197731728e-001	9.562063e-001	1.030315e+000	4.897124e-005
1.212026447731728e-001	9.394931e-001	1.005621e+000	4.775938e-005
1.215932697731728e-001	9.223441e-001	9.811515e-001	4.655915e-005
1.219838947731728e-001	9.047844e-001	9.569110e-001	4.537074e-005
1.223745197731728e-001	8.868432e-001	9.329029e-001	4.419432e-005
1.227651447731728e-001	8.685535e-001	9.091308e-001	4.303007e-005
1.231557697731728e-001	8.499511e-001	8.855984e-001	4.187816e-005
1.235463947731728e-001	8.310744e-001	8.623090e-001	4.073877e-005
1.239370197731728e-001	8.119633e-001	8.392663e-001	3.961207e-005
1.243276447731728e-001	7.926585e-001	8.164737e-001	3.849823e-005
1.247182697731728e-001	7.732010e-001	7.939346e-001	3.739741e-005
1.251088947731728e-001	7.536311e-001	7.716525e-001	3.630979e-005
1.254995197731728e-001	7.339881e-001	7.496307e-001	3.523552e-005
1.258901447731728e-001	7.143098e-001	7.278726e-001	3.417478e-005
1.262807697731728e-001	6.946317e-001	7.063812e-001	3.312771e-005
1.266713947731727e-001	6.749874e-001	6.851600e-001	3.209447e-005
1.272573322731727e-001	6.456515e-001	6.538417e-001	3.057090e-005
1.278432697731727e-001	6.165550e-001	6.231490e-001	2.907933e-005
1.284292072731726e-001	5.877801e-001	5.930922e-001	2.762026e-005
1.290151447731726e-001	5.593967e-001	5.636816e-001	2.619418e-005
1.296010822731726e-001	5.314648e-001	5.349271e-001	2.480159e-005
1.301033144160297e-001	5.078734e-001	5.107958e-001	2.363425e-005
1.306055465588868e-001	4.847279e-001	4.871741e-001	2.249284e-005
1.311077787017439e-001	4.620285e-001	4.640619e-001	2.137736e-005
1.316100108446010e-001	4.397750e-001	4.414592e-001	2.028780e-005
1.321122429874581e-001	4.179675e-001	4.193661e-001	1.922416e-005
1.326144751303153e-001	3.966060e-001	3.977825e-001	1.818645e-005
1.331167072731724e-001	3.756905e-001	3.767084e-001	1.717467e-005
1.339816626303152e-001	3.408280e-001	3.416232e-001	1.549366e-005
1.348466179874580e-001	3.075840e-001	3.081898e-001	1.389627e-005
1.357115733446008e-001	2.759587e-001	2.764082e-001	1.238250e-005
1.365765287017436e-001	2.459520e-001	2.462784e-001	1.095235e-005
1.374414840588864e-001	2.175640e-001	2.178004e-001	9.605820e-006
1.383064394160292e-001	1.907945e-001	1.909742e-001	8.342909e-006
1.391713947731720e-001	1.656438e-001	1.657997e-001	7.163617e-006
1.403432697731720e-001	1.343244e-001	1.344407e-001	5.704777e-006
1.415151447731719e-001	1.062867e-001	1.063696e-001	4.411328e-006
1.426870197731718e-001	8.153063e-002	8.158643e-002	3.283272e-006
1.438588947731718e-001	6.005631e-002	6.009117e-002	2.320607e-006
1.450307697731717e-001	4.186367e-002	4.188383e-002	1.523334e-006
1.462026447731716e-001	2.695272e-002	2.696440e-002	8.914524e-007
1.473745197731716e-001	1.532346e-002	1.533290e-002	4.249629e-007
1.475698322731716e-001	1.372410e-002	1.373267e-002	3.641173e-007
1.477651447731715e-001	1.221829e-002	1.222605e-002	3.079641e-007
1.479604572731715e-001	1.080610e-002	1.081309e-002	2.565056e-007
1.481557697731715e-001	9.487578e-003	9.493854e-003	2.097435e-007
1.483510822731715e-001	8.262778e-003	8.268387e-003	1.676797e-007
1.485463947731715e-001	7.131746e-003	7.136736e-003	1.303159e-007
1.487417072731715e-001	6.094527e-003	6.098943e-003	9.765322e-008
1.489370197731715e-001	5.151161e-003	5.155047e-003	6.969310e-008
1.491323322731715e-001	4.301685e-003	4.305084e-003	4.643653e-008
1.493276447731715e-001	3.546131e-003	3.549086e-003	2.788439e-008
1.495229572731714e-001	2.884530e-003	2.887081e-003	1.403738e-008
1.497384268771951e-001	2.264165e-003	2.266316e-003	4.220496e-009
1.497787410852425e-001	2.209919e-003	2.210744e-003	3.019810e-009
1.498593695013373e-001	2.042772e-003	2.044957e-003	1.219939e-009
1.500438050969909e-001	1.639637e-003	1.641364e-003	1.183666e-010
1.502161923190043e-001	1.342358e-003	1.343817e-003	2.883093e-009
1.504115048190043e-001	1.093740e-003	1.094992e-003	1.044536e-008
1.506068173190042e-001	9.395393e-004	9.405718e-004	2.271342e-008
1.508021298190042e-001	8.788101e-004	8.797054e-004	3.968680e-008
1.509974423190042e-001	9.126297e-004	9.133804e-004	6.136487e-008
1.511927548190042e-001	1.039851e-003	1.040536e-003	8.774681e-008
1.513880673190042e-001	1.261647e-003	1.262260e-003	1.188316e-007
1.515833798190042e-001	1.576811e-003	1.577430e-003	1.546181e-007
1.517786923190042e-001	1.986538e-003	1.987156e-003	1.951050e-007
1.519740048190042e-001	2.566877e-003	2.567786e-003	2.402907e-007
1.521512019115608e-001	3.136475e-003	3.137046e-003	2.853493e-007
1.523111355659820e-001	3.682906e-003	3.684006e-003	3.293364e-007
1.524822793236445e-001	4.374484e-003	4.375298e-003	3.798927e-007
1.526775918236445e-001	5.213516e-003	5.214946e-003	4.419900e-007
1.528729043236445e-001	6.182221e-003	6.183455e-003	5.087767e-007
1.530682168236445e-001	7.209023e-003	7.210946e-003	5.802506e-007
1.532635293236445e-001	8.365386e-003	8.367189e-003	6.564087e-007
1.534588418236445e-001	9.579795e-003	9.582365e-003	7.372483e-007
1.536541543236445e-001	1.092364e-002	1.092617e-002	8.227664e-007
1.538494668236445e-001	1.232547e-002	1.232884e-002	9.129596e-007
1.542400918236444e-001	1.544563e-002	1.544997e-002	1.107358e-006
1.546307168236444e-001	1.893980e-002	1.894527e-002	1.320414e-006
1.550213418236444e-001	2.280744e-002	2.281422e-002	1.552096e-006
1.554119668236444e-001	2.704795e-002	2.705624e-002	1.802368e-006
1.558025918236443e-001	3.166068e-002	3.167069e-002	2.071194e-006
1.561932168236443e-001	3.664492e-002	3.665686e-002	2.358532e-006
1.567791543236443e-001	4.483390e-002	4.484877e-002	2.824156e-006
1.573650918236443e-001	5.381877e-002	5.383801e-002	3.331176e-006
1.579510293236442e-001	6.366719e-002	6.369066e-002	3.879423e-006
1.591508061093584e-001	8.648451e-002	8.651054e-002	5.135821e-006
1.603505828950727e-001	1.126108e-001	1.126522e-001	6.556751e-006
1.615503596807869e-001	1.420460e-001	1.421156e-001	8.142213e-006
1.627501364665011e-001	1.747902e-001	1.749008e-001	9.892208e-006
1.639499132522153e-001	2.108434e-001	2.110077e-001	1.180674e-005
1.651496900379295e-001	2.502055e-001	2.504365e-001	1.388580e-005
1.663494668236437e-001	2.928765e-001	2.931869e-001	1.612939e-005
1.669354043236437e-001	3.148133e-001	3.151726e-001	1.727939e-005
1.675213418236437e-001	3.374473e-001	3.378786e-001	1.846486e-005
1.681072793236436e-001	3.607784e-001	3.613050e-001	1.968578e-005
1.686932168236436e-001	3.848065e-001	3.854517e-001	2.094216e-005
1.692791543236436e-001	4.095318e-001	4.103188e-001	2.223400e-005
1.698650918236435e-001	4.349542e-001	4.359063e-001	2.356131e-005
1.704510293236435e-001	4.610738e-001	4.622141e-001	2.492407e-005
1.708416543236435e-001	4.788355e-001	4.801233e-001	2.585109e-005
1.712322793236435e-001	4.968581e-001	4.983314e-001	2.679268e-005
1.716229043236434e-001	5.151414e-001	5.168385e-001	2.774884e-005
1.720135293236434e-001	5.336855e-001	5.356445e-001	2.871957e-005
1.724041543236434e-001	5.524905e-001	5.547494e-001	2.970488e-005
1.727947793236434e-001	5.715562e-001	5.741532e-001	3.070475e-005
1.731854043236434e-001	5.908827e-001	5.938560e-001	3.171919e-005
1.737713418236433e-001	6.202254e-001	6.239124e-001	3.326659e-005
1.743572793236433e-001	6.500524e-001	6.546378e-001	3.484508e-005
1.747479043236433e-001	6.701466e-001	6.754583e-001	3.591441e-005
1.751385293236432e-001	6.903934e-001	6.965536e-001	3.699716e-005
1.755291543236432e-001	7.107690e-001	7.179205e-001	3.809316e-005
1.759197793236432e-001	7.312461e-001	7.395559e-001	3.920224e-005
1.763104043236432e-001	7.517939e-001	7.614563e-001	4.032424e-005
1.767010293236432e-001	7.723776e-001	7.836186e-001	4.145900e-005
1.770916543236431e-001	7.929581e-001	8.060394e-001	4.260634e-005
1.774822793236431e-001	8.134924e-001	8.287153e-001	4.376609e-005
1.778729043236431e-001	8.339323e-001	8.516429e-001	4.493807e-005
1.782635293236431e-001	8.542264e-001	8.748187e-001	4.612211e-005
1.786541543236430e-001	8.743188e-001	8.982393e-001	4.731803e-005
1.790447793236430e-001	8.941516e-001	9.219012e-001	4.852564e-005
1.794354043236430e-001	9.136648e-001	9.458007e-001	4.974477e-005
1.798260293236430e-001	9.327984e-001	9.699343e-001	5.097524e-005
1.802166543236430e-001	9.514946e-001	9.942983e-001	5.221685e-005
1.806072793236429e-001	9.696991e-001	1.018889e+000	5.346943e-005
1.809979043236429e-001	9.873636e-001	1.043703e+000	5.473277e-005
1.814687469575715e-001	1.007880e+000	1.073916e+000	5.627042e-005
1.819395895915000e-001	1.027481e+000	1.104425e+000	5.782226e-005
1.824104322254286e-001	1.046168e+000	1.135231e+000	5.938830e-005
1.828812748593571e-001	1.063940e+000	1.166333e+000	6.096853e-005
1.833521174932856e-001	1.080797e+000	1.197731e+000	6.256296e-005
1.838229601272142e-001	1.096739e+000	1.229426e+000	6.417158e-005
1.842938027611427e-001	1.111766e+000	1.261417e+000	6.579439e-005
1.850436632522141e-001	1.133658e+000	1.312961e+000	6.840754e-005
1.857935237432855e-001	1.154124e+000	1.365092e+000	7.104845e-005
1.865433842343569e-001	1.173166e+000	1.417809e+000	7.371713e-005
1.872932447254283e-001	1.190783e+000	1.471114e+000	7.641357e-005
1.880431052164997e-001	1.206974e+000	1.525005e+000	7.913777e-005
1.887929657075711e-001	1.221741e+000	1.579483e+000	8.188974e-005
1.895428261986425e-001	1.235082e+000	1.634548e+000	8.466947e-005
1.904635851272138e-001	1.250455e+000	1.702866e+000	8.811564e-005
1.913843440557852e-001	1.264931e+000	1.771705e+000	9.158536e-005
1.923051029843566e-001	1.278511e+000	1.841067e+000	9.507863e-005
1.932258619129280e-001	1.291193e+000	1.910950e+000	9.859544e-005
1.941466208414993e-001	1.302980e+000	1.981355e+000	1.021358e-004
1.950673797700707e-001	1.313870e+000	2.052281e+000	1.056997e-004
1.959881386986421e-001	1.323863e+000	2.123729e+000	1.092871e-004
1.965182726272135e-001	1.329463e+000	2.164957e+000	1.113560e-004
1.970484065557849e-001	1.334900e+000	2.206249e+000	1.134272e-004
1.975785404843563e-001	1.340172e+000	2.247606e+000	1.155007e-004
1.981086744129277e-001	1.345281e+000	2.289026e+000	1.175766e-004
1.986388083414991e-001	1.350226e+000	2.330511e+000	1.196548e-004
1.991689422700705e-001	1.355007e+000	2.372060e+000	1.217354e-004
1.996990761986419e-001	1.359624e+000	2.413674e+000	1.238183e-004
1.998943886986419e-001	1.361298e+000	2.429001e+000	1.245853e-004
